track_id,name,artist,album,popularity,duration_ms,explicit,genres,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_min,year,mood,tempo_category,image_url,preview_url,external_url
4VbDTk82rqWqVgoQC93CkC,Dive Deep (Hushed),Andrew Belle,Dive Deep (Hushed),58,218531,False,acoustic,0.507,0.378,9,-9.019,1,0.0332,0.852,0.000212,0.0937,0.085,135.86,4,3.6421833333333336,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b27374ccb9fa2e50b42b99182e4d,,https://open.spotify.com/track/4VbDTk82rqWqVgoQC93CkC
1pG5nd6gmfbMwUfT5shDQe,When the Party's over (Acoustic Piano),Ben Woodward,When the Party's over (Acoustic Piano),51,195945,False,acoustic,0.619,0.226,4,-13.453,1,0.0641,0.959,4.42e-05,0.106,0.188,124.96,3,3.26575,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b2735bde9ceac3035923eaa86fc1,,https://open.spotify.com/track/1pG5nd6gmfbMwUfT5shDQe
2WZyfujzMweFLnozyUJBkW,Boston,Augustana,All The Stars and Boulevards,63,245933,False,acoustic,0.404,0.571,0,-5.069,1,0.0303,0.182,2.08e-05,0.129,0.29,147.01,4,4.098883333333333,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b273ef6b8e3464eb5ac09be99c0a,,https://open.spotify.com/track/2WZyfujzMweFLnozyUJBkW
6gijbGNDNNJgT60Aj7UCyc,Living in the Shadows,Matthew Perryman Jones,Living in the Shadows,53,212386,False,acoustic,0.418,0.79,4,-6.599,0,0.0506,0.0284,9.96e-06,0.117,0.197,175.975,4,3.5397666666666665,2023,Sad & Energetic,Fast,https://i.scdn.co/image/ab67616d0000b27313f1a15c18f40a991691f3d6,,https://open.spotify.com/track/6gijbGNDNNJgT60Aj7UCyc
5pq4v03P5PxMcnCagg4S3Z,In Case You Didn’t Know,Boyce Avenue,"Cover Sessions, Vol. 4",60,225165,False,acoustic,0.633,0.299,11,-7.798,1,0.0353,0.833,0.0,0.109,0.341,147.549,4,3.75275,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b273eb52107a749a04b3741316dc,,https://open.spotify.com/track/5pq4v03P5PxMcnCagg4S3Z
08OjvLnGR3M0HUhcePeMNO,death bed (coffee for your head),Andrew Foy;Renee Foy,death bed (coffee for your head),47,112008,False,acoustic,0.565,0.0392,1,-28.276,1,0.045,0.835,0.183,0.117,0.601,125.399,4,1.8668,2023,Happy & Calm,Fast,https://i.scdn.co/image/ab67616d0000b273cee16578414ce09b5945497f,,https://open.spotify.com/track/08OjvLnGR3M0HUhcePeMNO
65VhbQdqvozUntjnlFkFbZ,You Are My Sunshine,Kina Grannis,You Are My Sunshine,60,123609,False,acoustic,0.664,0.0755,10,-19.836,1,0.0389,0.91,0.0,0.164,0.575,80.004,1,2.06015,2023,Neutral & Calm,Medium,https://i.scdn.co/image/ab67616d0000b2735c2d11265809d322113c3cfb,,https://open.spotify.com/track/65VhbQdqvozUntjnlFkFbZ
05pKAafT85jeeNhZ6kq7HT,I Won't Give Up,Jason Mraz,I Won't Give Up,66,240165,False,acoustic,0.585,0.303,4,-10.058,1,0.0398,0.694,0.0,0.115,0.142,136.703,3,4.00275,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b2731a538dbbc117f0723b8e94da,,https://open.spotify.com/track/05pKAafT85jeeNhZ6kq7HT
3PG6V5yuFfo4APiovOQoRv,I Was Born To Love You,Ray LaMontagne;Sierra Ferrell,I Was Born To Love You,67,265843,False,acoustic,0.65,0.271,9,-11.081,1,0.0314,0.794,6.9e-05,0.196,0.21,78.036,4,4.430716666666667,2023,Sad & Calm,Slow,https://i.scdn.co/image/ab67616d0000b2739aad3164d9106ded83bdae0e,,https://open.spotify.com/track/3PG6V5yuFfo4APiovOQoRv
5O9R57EozcpLKGQBzadPVy,Only Love Can Hurt Like This,Meg Birch,Life Sucks Playlist,43,194194,False,acoustic,0.534,0.213,1,-8.64,1,0.0283,0.884,0.0,0.107,0.0998,98.385,4,3.2365666666666666,2023,Sad & Calm,Medium,https://i.scdn.co/image/ab67616d0000b273c9a43c60eea6a5ceca3f26c3,,https://open.spotify.com/track/5O9R57EozcpLKGQBzadPVy
6ta5yavnnEfCE4faU0jebM,Mr Blue,Catherine Feeny,Hurricane Glass,54,154600,False,acoustic,0.456,0.386,10,-10.293,1,0.032,0.835,0.108,0.389,0.612,165.733,4,2.5766666666666667,2023,Happy & Calm,Fast,https://i.scdn.co/image/ab67616d0000b2732d4f0f19f0a6483211bfd7f5,,https://open.spotify.com/track/6ta5yavnnEfCE4faU0jebM
7BRCa8MPiyuvr2VU3O9W0F,Do Not Let Me Go,Joshua Hyslop,Where The Mountain Meets The Valley,60,158960,False,acoustic,0.409,0.234,3,-13.711,1,0.0323,0.338,5e-05,0.0895,0.145,139.832,4,2.6493333333333333,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b273e6655a69a59d319e2d3b00b4,,https://open.spotify.com/track/7BRCa8MPiyuvr2VU3O9W0F
5ZhaKUsY68U0lgREFWfoxg,Holding On And Letting Go,Ross Copperman,Holding On And Letting Go - Single,49,319000,False,acoustic,0.502,0.53,2,-9.573,1,0.0266,0.805,0.000738,0.0728,0.102,78.046,4,5.316666666666666,2023,Sad & Calm,Slow,https://i.scdn.co/image/ab67616d0000b27342cff5e69500df399bd0d56f,,https://open.spotify.com/track/5ZhaKUsY68U0lgREFWfoxg
4zcMBfbQZvBSHQBGDd6gsN,You Already Know,JJ Heller,You Already Know,57,214360,False,acoustic,0.496,0.117,0,-12.884,1,0.0301,0.933,0.0,0.126,0.318,78.068,4,3.5726666666666667,2023,Sad & Calm,Slow,https://i.scdn.co/image/ab67616d0000b2735c879e8ee1dcf3207a96f558,,https://open.spotify.com/track/4zcMBfbQZvBSHQBGDd6gsN
7bhHLZxkRekrNPPkEdDTbn,Believer (Remix),Ben Woodward,Believer (Remix),42,204480,False,acoustic,0.585,0.724,1,-6.513,0,0.0745,0.315,0.0681,0.0448,0.333,187.484,3,3.408,2023,Sad & Energetic,Fast,https://i.scdn.co/image/ab67616d0000b273667480f296ab93ce9ea95e00,,https://open.spotify.com/track/7bhHLZxkRekrNPPkEdDTbn
5rwq6R0Uq0BngM3rdmCeNg,Collide - Acoustic Version,Howie Day,Stop All the World Now (Special Edition),67,277000,False,acoustic,0.582,0.253,10,-11.43,1,0.0259,0.827,2.95e-05,0.091,0.294,90.186,4,4.616666666666666,2023,Sad & Calm,Medium,https://i.scdn.co/image/ab67616d0000b2730be69a8375b7b1227f60bd61,,https://open.spotify.com/track/5rwq6R0Uq0BngM3rdmCeNg
2lxBZVbkiCXC1soks2RXwV,Love Like This,Ben Rector,Magic,61,214240,False,acoustic,0.637,0.14,2,-11.472,1,0.0407,0.903,0.0,0.107,0.392,139.78,4,3.570666666666667,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b273556b4303d49d35b956fcb1bc,,https://open.spotify.com/track/2lxBZVbkiCXC1soks2RXwV
38YgZVHPWOWsKrsCXz6JyP,Come On Get Higher,Matt Nathanson,Some Mad Hope,71,215173,False,acoustic,0.672,0.623,9,-5.699,1,0.0297,0.241,0.0,0.0848,0.617,92.018,4,3.5862166666666666,2023,Happy & Energetic,Medium,https://i.scdn.co/image/ab67616d0000b273864de893eec3d7e102502dc8,,https://open.spotify.com/track/38YgZVHPWOWsKrsCXz6JyP
6XrNrp7UtGgyZcHJ0ckL0w,"""Something In the Rain"" (Something In the Rain, Pt. 1) [Music from the Original TV Series]",Rachael Yamagata,Something In the Rain (Music from the Original TV Series),49,296862,False,acoustic,0.422,0.272,4,-10.772,0,0.0353,0.496,1.07e-05,0.0704,0.113,143.413,4,4.9477,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b273748345f0957d4f0439194267,,https://open.spotify.com/track/6XrNrp7UtGgyZcHJ0ckL0w
72R0X0h8YaxYNpegeoOl0M,Kiss Me Slowly,Parachute,The Way It Was,61,235813,False,acoustic,0.47,0.801,9,-6.426,1,0.0352,0.0758,3.53e-05,0.218,0.431,173.92,4,3.9302166666666665,2023,Neutral & Energetic,Fast,https://i.scdn.co/image/ab67616d0000b27397cf472669557a23431a9488,,https://open.spotify.com/track/72R0X0h8YaxYNpegeoOl0M
6R6ux6KaKrhAg2EIB2krdU,Without You,Parachute,Wide Awake,61,228933,False,acoustic,0.564,0.864,4,-5.121,1,0.0341,0.0761,0.0,0.182,0.534,95.984,4,3.81555,2023,Neutral & Energetic,Medium,https://i.scdn.co/image/ab67616d0000b273bf4ed2df35e0f3a81bec4991,,https://open.spotify.com/track/6R6ux6KaKrhAg2EIB2krdU
2D9w6sabdMCLSheW5aegwO,Absolutely Zero,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),20,339196,False,acoustic,0.521,0.495,5,-7.756,1,0.027,0.128,0.0,0.296,0.116,135.061,4,5.653266666666667,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b2733a26f1255146a18c369ac927,,https://open.spotify.com/track/2D9w6sabdMCLSheW5aegwO
1Qo3taHLFSQpzLm5Sty7M4,Sleep All Day,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),22,296843,False,acoustic,0.616,0.81,2,-6.51,1,0.0668,0.369,0.0,0.107,0.79,97.994,4,4.947383333333334,2023,Happy & Energetic,Medium,https://i.scdn.co/image/ab67616d0000b2733a26f1255146a18c369ac927,,https://open.spotify.com/track/1Qo3taHLFSQpzLm5Sty7M4
71M4QMn8nrok1KFVXwEEyU,You and I Both,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),35,218240,False,acoustic,0.615,0.812,7,-6.573,1,0.0458,0.184,0.0,0.328,0.74,98.954,4,3.637333333333333,2023,Happy & Energetic,Medium,https://i.scdn.co/image/ab67616d0000b2733a26f1255146a18c369ac927,,https://open.spotify.com/track/71M4QMn8nrok1KFVXwEEyU
4lxGVzcUaSF5HW5jtWnShV,Long Nights,Eddie Vedder,Into The Wild (Music For The Motion Picture),60,151773,False,acoustic,0.478,0.305,5,-13.062,1,0.0306,0.675,0.00139,0.169,0.0974,108.66,4,2.52955,2023,Sad & Calm,Medium,https://i.scdn.co/image/ab67616d0000b2733ed52339ae78ac1b695e8d80,,https://open.spotify.com/track/4lxGVzcUaSF5HW5jtWnShV
2PIlBukQ6limukVR8Ubb5o,Please Don't Say You Love Me,Gabrielle Aplin,English Rain,59,181400,False,acoustic,0.479,0.541,0,-9.862,1,0.0545,0.737,0.0,0.108,0.321,85.994,4,3.023333333333333,2023,Sad & Calm,Medium,https://i.scdn.co/image/ab67616d0000b27391df3331ecc28d6d199255e9,,https://open.spotify.com/track/2PIlBukQ6limukVR8Ubb5o
5p9XWUdvbUzmPCukOmwoU3,Suddenly I See,KT Tunstall,Eye To The Telescope,73,201706,False,acoustic,0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38,4,3.3617666666666666,2023,Happy & Energetic,Medium,https://i.scdn.co/image/ab67616d0000b273183730e8038fa632b2c227da,,https://open.spotify.com/track/5p9XWUdvbUzmPCukOmwoU3
1uSuY2qLCbx1QB7oPUVhFG,Who Needs Shelter,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),22,192260,False,acoustic,0.514,0.569,6,-7.866,0,0.03,0.601,2.21e-06,0.218,0.264,142.597,4,3.204333333333333,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b2733a26f1255146a18c369ac927,,https://open.spotify.com/track/1uSuY2qLCbx1QB7oPUVhFG
2pelUnMKr07JjJpilj9Yew,I'll Do Anything,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),24,191889,False,acoustic,0.57,0.711,9,-4.155,1,0.0703,0.119,0.0,0.352,0.648,163.117,4,3.19815,2023,Happy & Energetic,Fast,https://i.scdn.co/image/ab67616d0000b2733a26f1255146a18c369ac927,,https://open.spotify.com/track/2pelUnMKr07JjJpilj9Yew
7d0bJhpp0mCYyMXaMgWyMS,Make You Feel My Love,JJ Heller,I Dream of You: CALM,57,171293,False,acoustic,0.678,0.199,9,-9.785,1,0.0307,0.957,3.23e-06,0.0968,0.262,72.006,4,2.854883333333333,2023,Sad & Calm,Slow,https://i.scdn.co/image/ab67616d0000b273d095ce14e2657b127b889194,,https://open.spotify.com/track/7d0bJhpp0mCYyMXaMgWyMS
73CbJykoV6WapWGfTeRzTl,The Remedy (I Won't Worry),Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),35,256440,False,acoustic,0.589,0.867,10,-4.523,1,0.0385,0.041,0.0,0.306,0.795,94.52,4,4.274,2023,Happy & Energetic,Medium,https://i.scdn.co/image/ab67616d0000b2733a26f1255146a18c369ac927,,https://open.spotify.com/track/73CbJykoV6WapWGfTeRzTl
3ixLIO5BsTmic0Pp27FaPY,Too Much Food,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),20,221425,False,acoustic,0.626,0.926,2,-4.441,1,0.0477,0.0265,0.0,0.159,0.548,99.997,4,3.6904166666666662,2023,Neutral & Energetic,Medium,https://i.scdn.co/image/ab67616d0000b2733a26f1255146a18c369ac927,,https://open.spotify.com/track/3ixLIO5BsTmic0Pp27FaPY
4MihgVRpD82EZoT61GW63w,Curbside Prophet,Jason Mraz,Waiting for My Rocket to Come (Expanded Edition),23,214552,False,acoustic,0.619,0.793,5,-5.964,1,0.0661,0.263,0.0,0.0828,0.892,177.991,4,3.5758666666666667,2023,Happy & Energetic,Fast,https://i.scdn.co/image/ab67616d0000b2733a26f1255146a18c369ac927,,https://open.spotify.com/track/4MihgVRpD82EZoT61GW63w
0fzCtVM9D5UEwiLqcY8Ouq,Hard Sun,Eddie Vedder,Into The Wild (Music For The Motion Picture),65,322080,False,acoustic,0.438,0.827,8,-6.531,1,0.0328,0.0512,0.000402,0.319,0.645,143.377,4,5.368,2023,Happy & Energetic,Fast,https://i.scdn.co/image/ab67616d0000b2733ed52339ae78ac1b695e8d80,,https://open.spotify.com/track/0fzCtVM9D5UEwiLqcY8Ouq
6IF2P93LkyW4GqDQu1yS7H,Here with Me,Susie Suh;Robot Koch,Here with Me,55,238971,False,acoustic,0.582,0.375,1,-13.277,0,0.0329,0.702,0.0631,0.136,0.106,129.909,4,3.98285,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b273d917c30dec6e64fbcd85a90b,,https://open.spotify.com/track/6IF2P93LkyW4GqDQu1yS7H
34dnNAUoIPcwnK0RtVMBWZ,The Scientist,Tyler Ward;Lindsey Stirling;Kina Grannis,"Tyler Ward Covers, Vol. 5",47,276575,False,acoustic,0.453,0.295,7,-12.881,1,0.0291,0.518,0.00011,0.293,0.14,146.022,4,4.609583333333333,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b2732fc8935381d4cd153f7773bf,,https://open.spotify.com/track/34dnNAUoIPcwnK0RtVMBWZ
5aDpULK8MbJmHl42kR5KNI,Collide,Howie Day,Stop All The World Now,56,249120,False,acoustic,0.636,0.625,11,-7.895,1,0.0277,0.222,5.35e-05,0.119,0.342,93.931,4,4.152,2023,Sad & Energetic,Medium,https://i.scdn.co/image/ab67616d0000b273fc9edd185a51a1780c1df552,,https://open.spotify.com/track/5aDpULK8MbJmHl42kR5KNI
1fI1TMpz7FVkpoYBhmiywp,get better,Eden Elf;Ren Avel,get better,53,111734,False,acoustic,0.639,0.201,7,-16.613,0,0.0526,0.907,2.26e-05,0.124,0.4,88.107,4,1.8622333333333332,2023,Neutral & Calm,Medium,https://i.scdn.co/image/ab67616d0000b273441fd28b644ba7fa4eb569c4,,https://open.spotify.com/track/1fI1TMpz7FVkpoYBhmiywp
23Mcmg5O8rBKAOzxvrTjnD,Sympathy,Kitri,Hikare Inochi,49,210760,False,acoustic,0.69,0.423,2,-9.194,0,0.0294,0.883,0.0123,0.111,0.59,130.121,4,3.5126666666666666,2023,Neutral & Calm,Fast,https://i.scdn.co/image/ab67616d0000b273daff625e148d65278c94e070,,https://open.spotify.com/track/23Mcmg5O8rBKAOzxvrTjnD
0gVbkmFqq5fIkXtJJ3UTfM,Let It Go,Boyce Avenue;Rachel Grae,Let It Go,51,255688,False,acoustic,0.599,0.349,1,-9.269,1,0.0301,0.819,0.0,0.112,0.444,147.913,4,4.261466666666666,2023,Neutral & Calm,Fast,https://i.scdn.co/image/ab67616d0000b273d7b30697cf02a93a6e226b57,,https://open.spotify.com/track/0gVbkmFqq5fIkXtJJ3UTfM
00DuOxungwHwVUX2m37P0P,What You Need,Chord Overstreet,What You Need,53,181786,False,acoustic,0.519,0.264,0,-11.171,1,0.0601,0.918,0.000253,0.237,0.192,140.354,4,3.0297666666666667,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b27305c1b51e9679aed7383fbedf,,https://open.spotify.com/track/00DuOxungwHwVUX2m37P0P
2lFlveK1y13WWp3vnQtrr3,100 Years,Five For Fighting,The Battle for Everything,66,244600,False,acoustic,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,4,4.076666666666667,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b273dbcfeefa73330cc4b762fdf8,,https://open.spotify.com/track/2lFlveK1y13WWp3vnQtrr3
2WD93lsfJonaKtrQtpLB2R,You're the Sea,Andrew Belle,Nightshade,56,174546,False,acoustic,0.573,0.624,1,-9.076,0,0.0324,0.471,0.117,0.114,0.529,161.025,4,2.9091,2023,Neutral & Energetic,Fast,https://i.scdn.co/image/ab67616d0000b27399deda70bed06f0ca5e0c296,,https://open.spotify.com/track/2WD93lsfJonaKtrQtpLB2R
7njTGO45SkaBTNu35t2Yq0,No Direction,Rachael Yamagata,"One Spring Night (Original Television Soundtrack), Pt. 1",47,234330,False,acoustic,0.654,0.821,7,-5.472,1,0.0264,0.00666,0.00299,0.228,0.613,111.958,4,3.9055,2023,Happy & Energetic,Medium,https://i.scdn.co/image/ab67616d0000b27315c8ed0db57fb7aa6f78d724,,https://open.spotify.com/track/7njTGO45SkaBTNu35t2Yq0
6ivkBaxvclVhwZDE2uwldj,Belong,Cary Brothers,Under Control,51,255600,False,acoustic,0.426,0.399,0,-8.447,1,0.034,0.761,0.00112,0.118,0.217,115.979,4,4.26,2023,Sad & Calm,Medium,https://i.scdn.co/image/ab67616d0000b273ff79fffa546be9c46d49f865,,https://open.spotify.com/track/6ivkBaxvclVhwZDE2uwldj
6Cvti10W0AzmzG9D1tpuKp,As It Was,The Mayries,As It Was,55,176542,False,acoustic,0.505,0.21,11,-11.349,1,0.0295,0.907,0.0,0.11,0.323,80.721,4,2.9423666666666666,2023,Sad & Calm,Medium,https://i.scdn.co/image/ab67616d0000b273b2454163a785ff55e71c2012,,https://open.spotify.com/track/6Cvti10W0AzmzG9D1tpuKp
03yc0G2OoH1Eeyu7Piy8fK,I'm Yours,Jason Mraz,I'm Yours,60,243494,False,acoustic,0.693,0.43,11,-9.395,1,0.0442,0.565,0.0,0.0928,0.731,151.001,4,4.058233333333333,2023,Happy & Calm,Fast,https://i.scdn.co/image/ab67616d0000b2735362f6f145b72add83cf986d,,https://open.spotify.com/track/03yc0G2OoH1Eeyu7Piy8fK
5RO0MNa5hBKIM4OcjygadU,Chi Mai,Joseph Sullinger,Chi Mai,40,188695,False,acoustic,0.739,0.287,6,-14.007,0,0.059,0.969,0.961,0.111,0.557,80.64,4,3.1449166666666666,2023,Neutral & Calm,Medium,https://i.scdn.co/image/ab67616d0000b273adb170adccfa5d59f211bd41,,https://open.spotify.com/track/5RO0MNa5hBKIM4OcjygadU
78TKtlSLWK8pZAKKW3MyQL,Say Something,A Great Big World;Christina Aguilera,Say Something,58,229400,False,acoustic,0.453,0.146,2,-8.976,1,0.0343,0.867,3.49e-06,0.0945,0.0915,137.905,3,3.823333333333333,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b27327615bdfb693789bdaf966bf,,https://open.spotify.com/track/78TKtlSLWK8pZAKKW3MyQL
1esE8j1nVyzEQ5rVhYXoJT,Had It All,Parachute,Parachute,55,216853,False,acoustic,0.606,0.54,7,-6.271,0,0.0339,0.182,0.000144,0.144,0.249,79.952,4,3.614216666666666,2023,Sad & Calm,Slow,https://i.scdn.co/image/ab67616d0000b27380682041c5740cb07d38df58,,https://open.spotify.com/track/1esE8j1nVyzEQ5rVhYXoJT
68Yc9ylRZZPtsuVgtrxcDj,Take Me Back ft. Yonnyboii,Zack Tabudlo;Yonnyboii,Take Me Back,50,149000,False,acoustic,0.595,0.646,0,-5.495,1,0.0327,0.11,0.0,0.258,0.563,120.049,4,2.4833333333333334,2023,Neutral & Energetic,Fast,https://i.scdn.co/image/ab67616d0000b273440d1575da374c1a1b9d8945,,https://open.spotify.com/track/68Yc9ylRZZPtsuVgtrxcDj
3tjjCCdXSdaVEo4q4y071G,Whole Again - Acoustic Version,Tobey Rosen,Whole Again (Acoustic Version),52,157231,False,acoustic,0.736,0.145,11,-9.215,1,0.0336,0.855,0.0,0.108,0.235,129.832,4,2.6205166666666666,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b2734cb214946ce2d6074e7f862c,,https://open.spotify.com/track/3tjjCCdXSdaVEo4q4y071G
3tob5ofeuvFKKSbOTldenC,Overpass Graffiti,The Mayries,Overpass Graffiti,54,226603,False,acoustic,0.479,0.126,1,-13.974,1,0.0303,0.966,0.0,0.113,0.279,96.327,4,3.7767166666666663,2023,Sad & Calm,Medium,https://i.scdn.co/image/ab67616d0000b273a1b03f6b27ade364aec3cb56,,https://open.spotify.com/track/3tob5ofeuvFKKSbOTldenC
4E6cwWJWZw2zWf7VFbH7wf,Love Song,Sara Bareilles,Little Voice,73,258826,False,acoustic,0.583,0.786,2,-3.142,0,0.0301,0.0208,0.0,0.188,0.573,123.055,4,4.313766666666667,2023,Neutral & Energetic,Fast,https://i.scdn.co/image/ab67616d0000b273e22c31d1080a037ed96b32ef,,https://open.spotify.com/track/4E6cwWJWZw2zWf7VFbH7wf
3uAdZpIbMTtVXitHVibLMV,Let Her Go,Andrew Foy;Renee Foy,Let Her Go,38,194013,False,acoustic,0.549,0.291,2,-13.457,1,0.0388,0.858,0.000846,0.129,0.376,75.153,4,3.23355,2023,Sad & Calm,Slow,https://i.scdn.co/image/ab67616d0000b27318fed25d30036bb38cc2a9d1,,https://open.spotify.com/track/3uAdZpIbMTtVXitHVibLMV
2LC523tbEPFpc1pnikbt5b,Brighter Than Sunshine,Aqualung,Still Life,53,242439,False,acoustic,0.418,0.489,6,-8.373,0,0.0323,0.287,0.0288,0.42,0.398,72.891,4,4.04065,2023,Sad & Calm,Slow,https://i.scdn.co/image/ab67616d0000b27308907a93bca2390cd18d28fc,,https://open.spotify.com/track/2LC523tbEPFpc1pnikbt5b
3ISLwA96mtx13Wx7K1PPPk,Love Story,Tyler Ward;Karis;Ray Lorraine,Love Story,55,232500,False,acoustic,0.498,0.12,0,-17.721,1,0.0487,0.851,0.0,0.171,0.338,121.187,4,3.875,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b273320d04c187454ecde00ceb18,,https://open.spotify.com/track/3ISLwA96mtx13Wx7K1PPPk
7Ca2CkwSqHyr3eCh8IRdjz,Mujer con Abanico,Agustín Amigó;Nylonwings,Mujer con Abanico,41,156787,False,acoustic,0.769,0.135,5,-12.049,0,0.061,0.986,0.905,0.106,0.471,103.939,4,2.6131166666666665,2023,Neutral & Calm,Medium,https://i.scdn.co/image/ab67616d0000b273b86cd62c701fedec3f15f97c,,https://open.spotify.com/track/7Ca2CkwSqHyr3eCh8IRdjz
6ql0ffq6Jvyh9OKqrJCMaP,In the Shadows,Amy Stroup,In the Shadows,46,263823,False,acoustic,0.434,0.469,0,-7.849,0,0.0265,0.52,0.000328,0.108,0.0568,136.282,4,4.39705,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b273487bbcd8cf5288024862bae1,,https://open.spotify.com/track/6ql0ffq6Jvyh9OKqrJCMaP
1EyvonxK8OGHRV4WDRdArc,Can You Feel the Love Tonight,Boyce Avenue;Connie Talbot,Can You Feel the Love Tonight,63,250916,False,acoustic,0.452,0.198,10,-9.374,1,0.0335,0.931,2.24e-06,0.1,0.217,119.499,4,4.181933333333333,2023,Sad & Calm,Medium,https://i.scdn.co/image/ab67616d0000b273c340f6f23cf176a5518acb13,,https://open.spotify.com/track/1EyvonxK8OGHRV4WDRdArc
0EKBV6GybPtALXUgWqWrym,The Story,Brandi Carlile,The Story,66,238493,False,acoustic,0.544,0.5,11,-8.253,1,0.026,0.0325,3.78e-06,0.109,0.177,93.621,4,3.9748833333333335,2023,Sad & Calm,Medium,https://i.scdn.co/image/ab67616d0000b2737ce8763fe2a173ad26ca3032,,https://open.spotify.com/track/0EKBV6GybPtALXUgWqWrym
41A82PidFKhGX5hm1WoaDs,Better,JJ Heller,Better,54,215906,False,acoustic,0.662,0.187,2,-9.003,1,0.0268,0.969,0.000273,0.0922,0.233,104.988,4,3.5984333333333334,2023,Sad & Calm,Medium,https://i.scdn.co/image/ab67616d0000b2732761de879384bafb55536eba,,https://open.spotify.com/track/41A82PidFKhGX5hm1WoaDs
5oV8bZaShr2d01FFMHBUPq,Iris,Kina Grannis,Iris,62,181136,False,acoustic,0.497,0.13,6,-15.571,1,0.0436,0.841,0.0,0.111,0.179,130.769,3,3.018933333333333,2023,Sad & Calm,Fast,https://i.scdn.co/image/ab67616d0000b2732699637932602df406dacadc,,https://open.spotify.com/track/5oV8bZaShr2d01FFMHBUPq
5nMRpGfqQ0tb1TMbqBVK2J,Rockabye - Acoustic Version,The Mayries,#Acoustic,57,157466,False,acoustic,0.528,0.291,10,-9.696,1,0.0401,0.914,0.0,0.121,0.355,76.805,4,2.624433333333333,2023,Sad & Calm,Slow,https://i.scdn.co/image/ab67616d0000b273b73ae7887010d59e3863e510,,https://open.spotify.com/track/5nMRpGfqQ0tb1TMbqBVK2J
04qDUASuSfVp6fktfsxVej,I Need You More Today,Caleb Santos;Viva Music Publishing Inc.,I Need You More Today,68,233728,False,acoustic,0.461,0.522,11,-7.513,1,0.043,0.36,0.0,0.123,0.446,157.768,4,3.895466666666666,2023,Neutral & Calm,Fast,https://i.scdn.co/image/ab67616d0000b2730fd0547723d58de451f5ccbc,,https://open.spotify.com/track/04qDUASuSfVp6fktfsxVej
3g61xRaqII8q1wlQDzv550,Beautiful Soul,Boyce Avenue,"Cover Sessions, Vol. 4",62,216612,False,acoustic,0.483,0.506,9,-6.058,1,0.0347,0.394,0.0,0.0946,0.705,87.337,4,3.6102,2023,Happy & Calm,Medium,https://i.scdn.co/image/ab67616d0000b273eb52107a749a04b3741316dc,,https://open.spotify.com/track/3g61xRaqII8q1wlQDzv550
3dglCYsVMjPbDlU2CC9Vq7,Let's See What The Night Can Do,Jason Mraz,Know.,53,245186,False,acoustic,0.392,0.423,7,-7.813,1,0.0348,0.27,0.0,0.117,0.288,113.537,4,4.086433333333333,2023,Sad & Calm,Medium,https://i.scdn.co/image/ab67616d0000b2731b84102f154deb7a798ed372,,https://open.spotify.com/track/3dglCYsVMjPbDlU2CC9Vq7
2f4jlGvGi3ZDGogXys5FUp,"La La La (Something In the Rain, Pt. 2) [Music from the Original TV Series]",Rachael Yamagata,Something In the Rain (Music from the Original TV Series),44,219613,False,acoustic,0.42,0.2,7,-18.827,1,0.0492,0.929,0.49,0.0758,0.164,87.248,4,3.6602166666666665,2023,Sad & Calm,Medium,https://i.scdn.co/image/ab67616d0000b273748345f0957d4f0439194267,,https://open.spotify.com/track/2f4jlGvGi3ZDGogXys5FUp
